WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_grid
3.29,78.06,22.7,0.05,0.6142852001,-0.0100000000000051,28.4,0.7890840848,73.88,0,29.6,1012.4,3.0,4.3,4.343257111727779
4.3,80.1,22.62,0.24,0.660001668,-0.1799999999999926,29.4,0.7512641335,78.06,0,29.86,1012.3,5.0,3.84,4.259662863250032
3.84,82.52,23.64,3.74,0.5402403205,0.0699999999999931,29.5,0.8415107819,80.1,0,28.26,1010.9,7.0,2.47,3.9308549025202093
2.47,78.43,23.97,0.37,0.7880107536,0.0400000000000062,28.4,0.6156614753,82.52,0,29.54,1011.2,3.0,2.15,2.246387117934211
2.15,77.68,23.81,0.0,0.6896195437,0.0300000000000011,28.1,0.7241718614,78.43,0,29.34,1011.9,4.0,2.71,2.4697629912873036
2.71,75.75,23.16,0.01,0.5343523494,0.0499999999999971,27.9,0.8452618332,77.68,0,29.95,1012.8,5.0,2.47,2.8652878678054745
2.47,76.51,22.55,0.02,0.7880107536,-0.0700000000000073,27.9,0.6156614753,75.75,0,30.01,1013.0,1.0,3.56,3.6938831296152683
3.56,75.8,21.38,0.0,0.7501110696,-0.059999999999988,29.2,0.6613118653,76.51,0,30.23,1011.8,2.0,4.82,3.88100785115844
4.82,79.1,22.16,0.33,0.6730125135,-0.0100000000000051,28.6,0.739631095,75.8,0,30.42,1011.2,4.0,5.16,4.813038538192908
5.16,82.62,23.73,2.43,0.5402403205,0.0400000000000062,30.1,0.8415107819,79.1,0,30.76,1010.9,4.0,6.17,5.583405813021583
6.17,81.82,24.08,1.34,0.4863353804,-0.0100000000000051,30.8,0.873772223,82.62,0,30.57,1011.9,5.0,6.01,5.775448637673712
6.01,82.13,23.43,2.0,0.2351421131,-0.0700000000000073,29.2,0.9719610006,81.82,0,29.31,1011.8,5.0,3.4,4.380704866944127
3.4,78.08,24.22,1.07,0.5533915492,-0.0099999999999909,29.0,0.8329212407,82.13,0,30.62,1011.3,6.0,2.55,2.878538885710471
2.55,77.21,24.15,0.35,0.6101451639,0.0699999999999931,29.5,0.7922896434,78.08,0,30.79,1011.5,5.0,2.5,2.718139766250615
2.5,77.45,22.47,0.06,0.6266038114,0.0499999999999971,29.9,0.7793379649,77.21,0,30.09,1012.0,3.0,4.72,4.258989694457392
4.72,72.1,20.76,0.0,0.7033947028,0.0200000000000102,28.6,0.7107994739,77.45,0,30.47,1012.0,2.0,3.9,4.154768542224534
3.9,72.74,20.73,0.0,0.7071067812,-0.0700000000000073,27.9,0.7071067812,72.1,0,30.5,1012.2,2.0,3.88,4.156693605519809
3.88,76.82,22.16,0.23,0.6819983601,-0.0999999999999943,29.0,0.7313537016,72.74,0,31.11,1011.5,3.0,4.18,4.156096118604358
4.18,82.49,24.08,3.47,0.5620833779,0.0300000000000011,29.8,0.8270805743,76.82,0,30.83,1010.7,6.0,4.19,4.057310170388642
4.19,82.29,24.62,1.82,0.6520984038,0.0799999999999983,31.3,0.7581343362,82.49,0,30.46,1011.4,4.0,5.49,4.7285893981444
5.49,80.43,23.61,0.86,0.5678437451,-0.0400000000000062,30.2,0.8231363685,82.29,0,31.33,1012.2,4.0,5.2,5.464421585864295
5.2,76.52,23.49,0.16,0.653420604,-0.1400000000000005,29.0,0.7569950557,80.43,0,31.26,1011.4,4.0,3.58,4.188130518466116
3.58,76.51,24.36,0.26,0.6004202253,-0.039999999999992,29.4,0.7996846585,76.52,0,31.63,1010.1,5.0,2.41,2.9307021088411496
2.41,74.77,24.85,0.02,0.8598522716,0.0300000000000011,29.5,0.5105429179,76.51,0,31.31,1009.5,4.0,2.28,2.307629079330633
2.28,73.36,23.53,0.01,0.7847763705,0.019999999999996,30.4,0.6197790318,74.77,0,31.77,1009.4,4.0,3.65,3.2740979409326156
3.65,72.24,22.53,0.0,0.8141155184,-0.0799999999999983,29.0,0.5807029557,73.36,0,31.78,1009.5,2.0,3.94,3.687055929466733
3.94,69.1,23.41,0.01,0.8562670846,0.039999999999992,28.9,0.5165333289,72.24,0,31.36,1008.8,3.0,1.87,2.4328913415534017
1.87,70.59,24.36,0.0,0.6184083954,0.0300000000000011,28.6,0.7858568932,69.1,0,31.7,1010.1,2.0,1.68,2.19429044837061
1.68,71.49,25.08,0.02,-0.8917975296,0.1000000000000085,29.1,0.4524347093,70.59,0,31.11,1010.1,3.0,1.65,1.5994463307141114
1.65,69.11,24.44,0.07,-0.8853936258,0.0099999999999909,28.4,0.4648420457,71.49,0,31.72,1010.9,1.0,1.58,1.6205069670324566
1.58,72.35,24.64,0.05,-0.97154912,-0.0699999999999931,28.4,-0.2368381461,69.11,0,31.45,1011.1,3.0,1.74,1.8646924557743623
1.74,77.66,24.97,1.32,-0.6652303547,-0.0100000000000051,28.9,-0.7466381823,72.35,0,30.54,1010.3,5.0,2.17,2.2903185298291597
2.17,82.21,25.17,7.74,-0.3370952584,0.0400000000000062,29.4,-0.9414705448,77.66,0,30.4,1010.8,6.0,3.33,2.7619298131213914
3.33,79.68,24.41,3.51,-0.1805191453,0.1299999999999954,30.0,-0.9835714708,82.21,0,30.48,1011.0,4.0,2.84,2.907385207948401
2.84,73.61,23.84,0.44,-0.9505157316,-0.0999999999999943,28.2,-0.3106764296,79.68,0,31.78,1011.9,3.0,2.31,2.136694489754425
2.31,75.0,24.73,0.32,-0.9832549076,-0.1200000000000045,29.1,-0.1822355255,73.61,0,32.15,1010.9,4.0,1.75,2.2172066711280456
1.75,72.67,24.48,2.12,-0.1460830286,0.019999999999996,29.7,0.989272333,75.0,0,31.84,1009.7,3.0,1.8,1.6292510999814338
1.8,73.3,23.71,0.37,-0.9650164945,0.0800000000000125,29.8,-0.2621891786,72.67,0,31.4,1009.9,3.0,2.04,1.9750138945222395
2.04,71.93,24.71,0.19,-0.9943379441,0.059999999999988,29.6,-0.1062640713,73.3,0,31.93,1011.2,3.0,1.5,1.7087398180325732
1.5,71.29,23.76,0.1,-0.6266038114,-0.059999999999988,29.2,0.7793379649,71.93,0,31.52,1011.5,4.0,2.03,1.7166486114008137
2.03,74.39,24.86,0.27,-0.8386705679,-0.0500000000000113,30.1,-0.544639035,71.29,0,31.54,1010.9,3.0,2.36,2.292035106870751
2.36,73.29,25.4,0.28,-0.9879598658,-0.0699999999999931,29.6,-0.1547103863,74.39,0,32.15,1009.9,5.0,1.71,2.0465739230786326
1.71,74.03,25.1,3.78,0.5030199466,0.0699999999999931,29.6,0.864274802,73.29,0,32.67,1010.1,4.0,1.69,1.9047547933316094
1.69,73.64,24.82,5.39,0.9851093262,0.1300000000000096,29.9,-0.1719291003,74.03,0,32.82,1011.1,4.0,2.58,2.1517672537747563
2.58,71.39,25.54,2.89,0.7477980905,-0.0500000000000113,29.4,0.6639262127,73.64,0,32.54,1011.9,7.0,1.48,2.259719623191358
1.48,74.1,25.76,1.48,0.6858183529,-0.0099999999999909,29.8,0.7277727577,71.39,0,30.63,1011.6,6.0,1.52,1.9671423415545815
1.52,76.93,25.9,1.73,-0.9077774785,0.019999999999996,29.1,-0.4194520824,74.1,0,30.51,1011.3,4.0,1.55,1.969001400305907
1.55,74.38,25.14,1.31,-0.3891239501,0.0,28.8,-0.9211854056,76.93,0,31.09,1011.8,2.0,1.88,2.0642516988629747
1.88,73.58,23.95,0.33,-0.8837656301,-0.0300000000000011,28.9,-0.4679298143,74.38,0,31.91,1011.5,2.0,2.29,2.1569009513067265
2.29,71.02,24.76,1.53,-0.9455185756,-0.0600000000000022,29.1,-0.3255681545,73.58,0,32.61,1010.9,2.0,1.89,2.2211304443559796
1.89,69.53,24.15,1.35,-0.9879598658,-0.1599999999999966,29.4,-0.1547103863,71.02,0,32.86,1010.3,3.0,1.83,1.8330302293708916
1.83,73.93,25.22,1.27,-0.9974407829,0.019999999999996,29.5,-0.07149744433,69.53,0,31.54,1008.8,3.0,2.11,1.8585271020715435
2.11,64.11,23.96,0.38,0.9135454576,-0.0099999999999909,28.8,0.4067366431,73.93,0,33.26,1009.1,3.0,1.43,1.631296048902421
1.43,62.72,22.95,0.03,0.9329535348,0.1899999999999977,27.3,-0.3599968081,64.11,0,33.07,1009.4,2.0,1.89,1.840693117253744
1.89,66.45,24.71,0.03,-0.8870108332,-0.0799999999999983,29.1,0.4617486132,62.72,0,32.89,1011.0,3.0,2.36,1.7359288178480135
2.36,77.91,25.52,1.82,-0.8309844693,-0.0300000000000011,30.2,-0.5562956155,66.45,0,31.01,1009.9,4.0,2.73,2.768705250247402
2.73,74.06,25.58,4.76,-0.8571673007,0.0099999999999909,29.6,0.5150380749,77.91,0,32.16,1009.9,4.0,1.72,1.9081794946509794
1.72,68.24,25.04,3.26,-0.9751493543,0.0300000000000011,29.1,-0.2215484976,74.06,0,32.63,1009.8,4.0,1.68,1.5350796615080053
1.68,68.47,24.75,0.66,0.4415058528,-0.019999999999996,29.2,-0.8972583697,68.24,0,33.88,1010.0,3.0,2.14,1.9889557625732748
2.14,68.1,23.71,0.13,-0.8598522716,-0.0900000000000034,29.0,-0.5105429179,68.47,0,33.75,1009.7,3.0,2.17,2.2556792695040433
2.17,69.03,23.91,2.27,-0.8894163733,0.0700000000000073,28.9,-0.4570979271,68.1,0,33.5,1009.2,3.0,2.49,2.138952626730021
2.49,73.83,25.36,6.53,-0.9128341772,0.0900000000000034,29.7,-0.4083304604,69.03,0,32.08,1009.7,4.0,1.92,2.2742514586959404
1.92,74.64,25.72,3.76,-0.3090169944,0.0799999999999983,29.1,-0.9510565163,73.83,0,32.92,1010.7,3.0,2.38,2.1966959652589826
2.38,71.31,25.52,1.04,-0.474088209,0.0,29.9,-0.8804773535,74.64,0,33.24,1011.9,3.0,2.15,2.3345072841156176
2.15,77.74,25.77,1.45,-0.653420604,-0.0400000000000062,29.5,-0.7569950557,71.31,0,31.26,1011.6,3.0,3.02,2.789266277728174
3.02,80.18,26.03,4.43,-0.9297764859,0.0400000000000062,29.6,-0.3681245527,77.74,0,30.48,1011.0,6.0,2.79,2.778143186429437
2.79,79.87,26.44,3.39,-0.8779829754,-0.0600000000000022,28.6,-0.4786918579,80.18,0,30.11,1011.4,5.0,1.82,2.428492307655344
1.82,76.79,25.43,7.89,-0.2164396139,0.0100000000000051,28.9,-0.9762960071,79.87,0,31.38,1011.1,4.0,1.97,2.0245495640029127
1.97,73.22,25.57,6.89,-0.9265286309,0.0499999999999971,27.9,-0.3762242631,76.79,0,32.71,1011.2,4.0,1.7,1.686489009655451
1.7,74.05,25.44,8.84,-0.6320293027,-0.0499999999999971,29.6,0.7749444887,73.22,0,32.38,1011.7,4.0,1.48,1.5853013229112394
1.48,75.22,25.75,3.94,-0.8788171127,-0.1200000000000045,28.1,-0.4771587603,74.05,0,31.71,1010.8,4.0,1.86,1.9351102699949132
1.86,76.26,26.28,18.62,-0.8059282822,0.0499999999999971,29.3,-0.5920131788,75.22,0,31.04,1009.7,4.0,1.67,1.7343018064953106
1.67,75.92,25.97,6.8,-0.8358073614,0.0700000000000073,28.9,-0.549022818,76.26,0,32.0,1010.6,3.0,1.84,1.8714682062533512
1.84,76.16,26.21,5.09,-0.4083304604,-0.0800000000000125,28.6,-0.9128341772,75.92,0,32.24,1011.2,2.0,2.33,2.2308112211677713
2.33,79.61,26.23,12.88,0.008726535498,-0.039999999999992,29.5,-0.9999619231,76.16,0,31.67,1010.5,3.0,2.78,2.6522918777970013
2.78,74.22,25.97,3.05,0.2605045086,0.019999999999996,29.9,-0.9654726309,79.61,0,32.82,1009.9,2.0,2.71,2.5034412002571957
2.71,74.75,26.49,5.48,-0.6170358751,-0.0699999999999931,30.2,0.786935022,74.22,0,32.13,1010.5,4.0,1.69,1.8702269056313252
1.69,73.33,26.42,1.51,-0.7682835236,-0.0300000000000011,29.1,-0.6401096995,74.75,0,32.36,1009.4,2.0,1.41,1.654297029850357
1.41,75.95,26.74,1.96,-0.9988061373,0.039999999999992,29.9,0.0488497698,73.33,0,31.99,1009.1,5.0,1.82,1.6649550431771856
1.82,84.51,26.91,23.56,-0.8941542368,0.0200000000000102,28.9,-0.4477590878,75.95,0,29.62,1009.6,5.0,2.3,2.388006990208921
2.3,84.63,26.32,8.56,-0.7193398003,0.0099999999999909,28.8,-0.6946583705,84.51,0,30.0,1009.7,5.0,2.62,2.6295187621355707
2.62,85.22,26.31,15.19,-0.4415058528,-0.019999999999996,28.6,-0.8972583697,84.63,0,28.99,1009.8,7.0,4.33,2.967549212058596
4.33,80.01,26.08,2.89,-0.94776841,-0.019999999999996,29.2,-0.3189593093,85.22,0,31.21,1009.6,5.0,3.04,3.5142256921038117
3.04,86.25,26.54,14.41,-0.5120428649,0.039999999999992,28.8,-0.8589598969,80.01,0,29.56,1009.0,6.0,3.32,3.3908505293096125
3.32,82.61,26.51,8.22,-0.9258705848,0.0600000000000022,29.6,-0.3778407868,86.25,0,30.88,1010.1,5.0,2.48,2.7324903358799606
2.48,84.8,26.79,6.65,-0.6238795967,-0.0100000000000051,29.9,-0.7815204724,82.61,0,29.6,1010.3,5.0,3.7,3.2692946223569392
3.7,82.72,26.45,4.96,-0.9245460336,-0.0099999999999909,29.5,-0.3810703764,84.8,0,29.52,1009.9,5.0,4.15,3.645984230889929
4.15,82.35,26.1,6.14,-0.8720692724,0.0900000000000034,30.3,-0.4893824517,82.72,0,29.19,1009.6,5.0,2.36,3.1727985038939037
2.36,77.2,26.12,3.75,-0.9631625668,-0.0900000000000034,29.8,-0.2689198206,82.35,1,30.64,1010.3,6.0,2.98,2.3891726605243107
2.98,80.5,26.14,1.83,-0.9694453499,-0.1599999999999966,30.2,-0.2453073859,77.2,1,30.99,1009.8,4.0,2.39,2.739456730477451
2.39,83.52,26.89,2.99,-0.8338858221,-0.0300000000000011,31.1,-0.5519369853,80.5,1,30.77,1008.0,5.0,2.47,2.7519775664408455
2.47,83.88,27.15,4.42,-0.9588197349,0.0899999999999892,29.5,-0.2840153447,83.52,1,30.26,1008.2,6.0,1.97,2.7680169231444687
1.97,83.66,26.63,12.79,-0.6481199011,0.0799999999999983,29.9,-0.7615383075,83.88,1,29.54,1009.4,5.0,3.6,2.486278656514453
3.6,83.85,26.27,10.34,-0.6184083954,0.0,28.5,-0.7858568932,83.66,1,29.68,1009.2,7.0,4.1,3.9886339934599055
4.1,80.91,26.39,12.07,-0.5678437451,0.0100000000000051,28.9,-0.8231363685,83.85,1,30.9,1009.7,6.0,4.05,3.7396467658402766
4.05,86.43,26.06,6.98,-0.5778576244,-0.039999999999992,28.9,-0.8161375901,80.91,1,29.11,1009.6,5.0,3.18,4.197048471972297
3.18,83.41,26.05,10.99,-0.4099230338,-0.0400000000000062,29.6,-0.9121201162,86.43,1,30.51,1009.0,7.0,2.62,2.929550192437653
2.62,84.49,26.73,10.83,-0.680720869,-0.0300000000000011,29.8,-0.7325428988,83.41,1,29.75,1008.8,6.0,1.98,2.671602789147218
1.98,89.38,26.04,62.95,-0.7535633923,0.0499999999999971,27.2,-0.6573752458,84.49,1,28.09,1008.4,6.0,3.36,3.415664180638566
3.36,79.03,25.99,20.68,-0.9884938868,-0.0899999999999892,29.1,0.1512608202,89.38,1,32.06,1008.3,6.0,1.73,1.5732964985213695
1.73,83.75,26.09,8.28,-0.4617486132,-0.0600000000000022,28.2,-0.8870108332,79.03,1,29.15,1007.6,6.0,1.95,2.2762764984111703
1.95,82.19,26.28,7.76,-0.9099612709,-0.0600000000000022,29.7,-0.4146932427,83.75,1,30.35,1007.3,6.0,2.18,2.2983752068842436
2.18,85.89,26.17,29.01,-0.9970527522,-0.1099999999999994,27.8,-0.07671902813,82.19,1,29.77,1006.7,8.0,4.68,4.293632543264723
4.68,86.33,26.12,27.9,-0.9751493543,-0.019999999999996,28.8,-0.2215484976,85.89,1,29.53,1006.1,7.0,4.93,5.188219807356141
4.93,86.61,26.51,9.84,-0.9681476404,-0.0300000000000011,30.4,-0.2503800041,86.33,1,29.56,1005.3,8.0,6.27,6.019146306094006
6.27,88.13,26.94,22.36,-0.9990482216,0.019999999999996,29.9,0.04361938737,86.61,1,28.18,1004.9,7.0,7.8,7.279152041706613
7.8,87.47,26.51,18.76,-0.989272333,0.0300000000000011,29.6,-0.1460830286,88.13,1,28.08,1005.1,7.0,7.2,7.291537772449796
7.2,85.03,27.09,4.59,-0.9278362539,0.0799999999999983,30.4,-0.3729877826,87.47,1,29.64,1005.4,5.0,6.88,6.717392963065548
6.88,85.29,26.26,8.02,-0.87630668,0.2099999999999937,30.1,-0.4817536741,85.03,1,28.17,1007.4,6.0,6.02,6.353486915210146
6.02,86.04,26.11,5.75,-0.9149596678,-0.0799999999999983,28.2,-0.4035452964,85.29,1,29.18,1009.0,7.0,6.35,6.0815553392707775
6.35,86.53,26.33,2.3,-0.9106836608,0.0,28.8,-0.4131044298,86.04,1,29.66,1008.6,6.0,5.59,5.837411265652418
5.59,86.7,26.4,3.48,-0.9659258263,0.0600000000000022,30.4,-0.2588190451,86.53,1,29.54,1008.3,7.0,6.43,5.878711820424359
6.43,88.28,26.62,5.22,-0.9018325264,0.1200000000000045,30.3,-0.4320857488,86.7,1,28.85,1008.7,7.0,4.56,5.34703703372274
4.56,89.33,26.44,4.85,-0.8415107819,-0.0200000000000102,30.1,-0.5402403205,88.28,1,29.07,1009.8,7.0,4.99,5.054440927862862
4.99,90.45,26.75,10.63,-0.8191520443,-0.019999999999996,27.9,-0.5735764364,89.33,1,28.57,1009.6,7.0,5.78,5.759778283354422
5.78,89.03,26.48,6.16,-0.7083398377,-0.019999999999996,29.6,-0.7058715707,90.45,1,29.06,1009.4,6.0,6.31,6.101678978130689
6.31,89.37,26.04,5.95,-0.7058715707,-0.0300000000000011,27.2,-0.7083398377,89.03,1,27.62,1009.3,6.0,4.87,5.860221717382616
4.87,88.77,25.78,3.91,-0.474088209,0.0400000000000062,29.4,-0.8804773535,89.37,1,28.08,1009.2,5.0,5.55,4.901221635508865
5.55,86.18,26.4,2.57,-0.6573752458,0.0699999999999931,29.1,-0.7535633923,88.77,1,29.54,1009.7,4.0,5.67,5.5008458743467745
5.67,85.55,25.9,0.32,-0.6946583705,0.0700000000000073,29.1,-0.7193398003,86.18,1,28.97,1010.6,4.0,4.81,5.506977657422669
4.81,83.94,25.73,0.17,-0.7205511117,0.0,29.0,-0.6934018283,85.55,1,29.08,1011.1,3.0,5.1,4.952562191396699
5.1,82.06,25.24,0.08,-0.7524149089,-0.0500000000000113,29.0,-0.6586894601,83.94,1,29.52,1010.7,4.0,4.49,5.081698126229295
4.49,85.35,25.28,0.23,-0.6845471059,0.0100000000000051,28.9,-0.7289686274,82.06,1,29.32,1010.5,4.0,5.2,4.835509239755104
5.2,85.95,26.05,5.2,-0.7229671459,-0.0400000000000062,29.4,-0.6908824111,85.35,1,29.57,1010.6,5.0,5.8,5.52674074575085
5.8,83.04,25.67,24.64,-0.8804773535,0.0300000000000011,26.4,-0.474088209,85.95,1,28.41,1010.3,8.0,6.52,6.280881953523023
6.52,84.26,25.69,10.76,-0.9526614813,-0.0799999999999983,27.6,-0.3040330609,83.04,1,28.5,1010.7,7.0,6.5,6.35310088708485
6.5,86.21,25.54,6.22,-0.9573194975,-0.1199999999999903,27.1,-0.2890317969,84.26,1,29.15,1009.6,6.0,5.39,5.783176029491042
5.39,86.82,26.19,3.79,-0.9636304532,-0.0400000000000062,28.9,-0.2672383761,86.21,1,29.11,1008.2,5.0,5.49,5.561560691292674
5.49,87.97,26.46,7.4,-0.9114032766,-0.0400000000000062,29.9,-0.4115143586,86.82,1,28.98,1007.8,6.0,6.13,5.954479197535361
6.13,83.64,24.5,3.85,-0.8415107819,0.0,28.8,-0.5402403205,87.97,1,28.87,1007.2,6.0,6.7,5.96806097239617
6.7,84.14,25.05,10.15,-0.905568799,-0.0499999999999971,28.6,-0.4241994227,83.64,1,28.92,1006.7,6.0,6.0,6.525241826172777
6.0,85.34,26.01,3.05,-0.9414705448,0.0400000000000062,29.1,-0.3370952584,84.14,1,28.95,1006.4,4.0,5.41,6.065296767040455
5.41,86.31,26.09,2.2,-0.9997014898,0.0799999999999983,29.5,-0.02443217815,85.34,1,28.9,1007.1,6.0,5.79,5.613368090231901
5.79,87.83,26.26,2.28,-0.873772223,0.0,29.4,-0.4863353804,86.31,1,29.22,1008.2,5.0,5.2,5.789479595709021
5.2,87.68,26.62,2.02,-0.7217602281,-0.0300000000000011,29.4,-0.6921431739,87.83,1,28.88,1008.0,5.0,5.68,5.382456003683829
5.68,86.05,26.38,3.63,-0.8211492091,0.019999999999996,29.2,-0.5707135677,87.68,1,28.67,1007.6,6.0,5.2,5.79910628027854
5.2,85.02,26.03,1.38,-0.8120835269,0.1200000000000045,29.8,-0.5835412114,86.05,1,29.29,1008.3,3.0,4.76,5.103116818008999
4.76,86.05,26.12,1.42,-0.9557930148,0.0300000000000011,29.8,-0.2940403252,85.02,1,29.24,1009.1,5.0,5.45,4.912219989554459
5.45,86.71,25.74,4.46,-0.9271838546,-0.0300000000000011,29.6,-0.3746065934,86.05,1,28.38,1009.3,5.0,4.84,5.754424639146374
4.84,84.56,25.36,5.42,-0.9876883406,-0.0799999999999983,28.4,-0.156434465,86.71,1,27.95,1008.9,7.0,6.47,5.521551952048759
6.47,83.29,25.17,1.32,-0.9947028171,-0.1300000000000096,29.3,-0.1027925368,84.56,1,28.5,1008.1,5.0,6.99,6.74313232463525
6.99,80.83,25.59,0.82,-0.9743700648,0.0100000000000051,29.7,0.2249510543,83.29,1,29.32,1006.9,6.0,4.35,4.640335793704019
4.35,85.8,25.38,7.29,-0.9997426093,0.0,29.2,-0.02268733357,80.83,1,28.81,1007.4,6.0,3.68,4.069471085325406
3.68,84.61,24.76,11.88,-0.9907478405,0.0100000000000051,30.2,-0.1357155724,85.8,1,27.21,1007.0,6.0,4.17,4.135604884825359
4.17,84.65,24.61,6.94,-0.9396926208,0.0300000000000011,28.3,-0.3420201433,84.61,1,28.27,1006.4,7.0,5.56,5.121765923962969
5.56,84.37,25.52,4.03,-0.9727758782,-0.0100000000000051,28.6,-0.2317479035,84.65,1,28.96,1007.2,4.0,5.19,5.480426660765644
5.19,85.47,25.71,1.65,-0.9557930148,-0.0300000000000011,28.8,-0.2940403252,84.37,1,28.82,1007.7,5.0,5.75,5.472596771322932
5.75,87.2,25.91,4.83,-0.9583225745,-0.0799999999999983,29.3,-0.2856883674,85.47,1,28.53,1006.8,6.0,6.15,6.048871772784192
6.15,87.8,25.82,5.32,-0.8260982945,0.0499999999999971,29.3,-0.5635260489,87.2,1,28.5,1006.7,6.0,5.28,5.9372451753782824
5.28,88.5,25.92,1.37,-0.786935022,0.0499999999999971,29.5,-0.6170358751,87.8,1,28.29,1007.0,5.0,4.58,5.189977155832762
4.58,86.82,25.53,1.88,-0.9177546257,0.0100000000000051,29.8,-0.3971478906,88.5,1,28.53,1007.5,6.0,4.47,4.839217966599932
4.47,85.27,24.65,6.08,-0.9961946981,0.1800000000000068,29.0,-0.08715574275,86.82,1,27.6,1007.4,7.0,6.0,5.35863611911423
6.0,82.58,24.67,0.4,-0.9205048535,-0.0500000000000113,28.4,-0.3907311285,85.27,1,28.99,1008.1,6.0,4.92,5.65946966508044
4.92,84.68,25.69,0.68,-0.741975841,-0.059999999999988,28.4,-0.670426619,82.58,1,28.47,1008.3,4.0,5.2,5.146870327114514
5.2,82.54,25.8,4.63,-0.9252097184,-0.0300000000000011,29.9,-0.3794561595,84.68,1,28.45,1007.4,6.0,6.51,6.044369715320351
6.51,83.24,25.44,1.21,-0.9799247046,0.0300000000000011,27.8,-0.1993679344,82.54,1,28.81,1007.6,5.0,4.87,5.406475889981987
4.87,87.52,25.4,2.2,-0.9547607995,-0.0100000000000051,29.4,-0.2973748741,83.24,1,27.55,1008.3,6.0,3.39,4.827555873459261
3.39,86.02,25.33,6.11,-0.9970527522,-0.0700000000000073,29.2,-0.07671902813,87.52,1,28.25,1008.0,6.0,4.06,3.881383400656303
4.06,88.92,25.33,11.09,-0.998889875,0.0900000000000034,28.9,-0.04710645071,86.02,1,27.26,1007.2,6.0,4.48,4.506631141498901
4.48,89.11,25.37,4.71,-0.7477980905,0.019999999999996,28.6,-0.6639262127,88.92,1,27.5,1008.3,7.0,4.31,4.765178505645416
4.31,86.13,25.28,3.98,-0.9284858269,-0.059999999999988,27.4,-0.3713678356,89.11,1,28.06,1008.6,6.0,4.71,4.6111962356529395
4.71,85.79,24.93,1.06,-0.9040825497,-0.0800000000000125,28.4,-0.4273578634,86.13,1,27.98,1007.9,5.0,4.8,4.9217268035169
4.8,86.24,25.36,1.28,-0.8544588301,0.0,29.3,-0.5195191119,85.79,1,28.54,1006.9,6.0,4.37,4.733431164199459
4.37,87.61,26.04,3.39,-0.8090169944,0.0100000000000051,29.6,-0.5877852523,86.24,1,28.6,1006.6,7.0,5.7,5.276231465749955
5.7,88.15,24.93,6.11,-0.9521293927,0.0400000000000062,28.4,-0.305695305,87.61,1,27.52,1007.2,7.0,5.68,5.789752106284654
5.68,89.23,24.67,5.89,-0.9578224948,-0.0500000000000113,27.6,-0.2873605198,88.15,1,26.7,1007.3,5.0,4.67,5.586273657685675
4.67,87.47,24.68,3.24,-0.9998766325,-0.0099999999999909,28.4,0.01570731731,89.23,1,27.89,1006.7,6.0,4.0,4.411872213344195
4.0,87.54,25.19,8.96,-0.9999451694,-0.0300000000000011,27.9,-0.01047178412,87.47,1,28.03,1006.8,7.0,3.53,4.105199613797344
3.53,88.91,25.22,10.85,-0.6946583705,-0.0600000000000022,24.9,-0.7193398003,87.54,1,28.05,1006.8,7.0,4.28,4.235003234150639
4.28,86.76,24.98,1.74,-0.507538363,0.1500000000000056,26.4,-0.8616291604,88.91,1,27.91,1006.8,5.0,4.18,4.192728295913408
4.18,85.58,24.74,0.67,-0.2990407923,0.0300000000000011,28.1,-0.9542403285,86.76,1,28.22,1007.8,5.0,4.85,4.515540699855526
4.85,88.54,24.87,6.71,-0.3713678356,-0.0300000000000011,28.1,-0.9284858269,85.58,1,27.7,1008.0,7.0,6.24,5.263275194513962
6.24,84.91,24.95,5.13,-0.6360782203,0.1299999999999954,26.9,-0.7716245834,88.54,1,28.35,1009.0,5.0,6.03,5.674180465648626
6.03,85.9,23.9,2.93,-0.8544588301,0.1299999999999954,27.5,-0.5195191119,84.91,1,27.15,1009.3,7.0,4.41,4.8813851263536865
4.41,84.25,23.69,1.15,-0.9905094632,0.0600000000000022,27.6,-0.137444546,85.9,1,26.91,1010.0,7.0,4.51,4.482745690969355
4.51,84.4,24.74,1.42,-0.9957246982,-0.2000000000000028,27.9,0.09237058745,84.25,1,27.8,1010.6,7.0,3.16,3.6233825608791106
3.16,86.85,25.09,3.52,-0.9983418166,-0.1400000000000005,28.5,-0.05756402696,84.4,1,28.13,1008.9,7.0,4.83,3.8211307880321224
4.83,86.22,24.84,15.27,-0.9774158943,0.0300000000000011,28.7,-0.2113247965,86.85,1,27.17,1007.4,6.0,7.13,6.2362090598635
7.13,82.14,24.7,2.23,-0.9537169507,0.0700000000000073,27.8,-0.3007057995,86.22,1,28.46,1008.0,6.0,6.56,6.140856486350277
6.56,84.48,25.06,5.25,-0.9106836608,-0.0600000000000022,27.8,-0.4131044298,82.14,1,28.51,1008.3,4.0,6.68,6.192124447545169
6.68,85.21,25.48,8.07,-0.9460853588,0.0699999999999931,28.6,-0.3239174182,84.48,1,28.39,1008.0,6.0,6.56,6.258107419455196
6.56,87.43,25.31,14.43,-0.9727758782,0.0600000000000022,26.6,-0.2317479035,85.21,1,27.88,1008.9,7.0,6.14,6.143471809495785
